name,hour,continuous,EMERG,LDSHD,DAL
NANTCOKE.G1.G1,115,1100,1200,1300,1500
NANTCOKE.G1.G1,116,1100,1200,1300,1500
NANTCOKE.G1.G1,117,1100,1200,1300,1500
NANTCOKE.G1.G1,118,1100,1200,1300,1500
NANTCOKE.G1.G1,119,1100,1200,1300,1500
NANTCOKE.G1.G1,120,1100,1200,1300,1500
NANTCOKE.G1.G1,121,1100,1200,1300,1500
NANTCOKE.G1.G1,122,1100,1200,1300,1500
NANTCOKE.G1.G1,123,1100,1200,1300,1500
NANTCOKE.G1.G1,124,1100,1200,1300,1500
NANTCOKE.G1.G1,125,1100,1200,1300,1500
NANTCOKE.G1.G1,126,1100,1200,1300,1500
NANTCOKE.G1.G1,127,1100,1200,1300,1500
NANTCOKE.G1.G1,128,1100,1200,1300,1500
NANTCOKE.G1.G1,129,1100,1200,1300,1500
NANTCOKE.G1.G1,130,1100,1200,1300,1500
NANTCOKE.G1.G1,131,1100,1200,1300,1500
NANTCOKE.G1.G1,132,1100,1200,1300,1500
NANTCOKE.G1.G1,133,1100,1200,1300,1500
NANTCOKE.G1.G1,134,1100,1200,1300,1500
NANTCOKE.G1.G1,135,1100,1200,1300,1500
NANTCOKE.G1.G1,136,1100,1200,1300,1500
NANTCOKE.G1.G1,137,1100,1200,1300,1500
NANTCOKE.G1.G1,138,1100,1200,1300,1500
NANTCOKE.G1.G1,139,1100,1200,1300,1500
NANTCOKE.G1.G1,140,1100,1200,1300,1500
NANTCOKE.G1.G1,141,1100,1200,1300,1500
NANTCOKE.G1.G1,142,1100,1200,1300,1500
NANTCOKE.G1.G1,143,1100,1200,1300,1500
NANTCOKE.G1.G1,144,1100,1200,1300,1500
NANTCOKE.G1.G1,145,1100,1200,1300,1500
NANTCOKE.G1.G1,146,1100,1200,1300,1500
NANTCOKE.G1.G1,147,1100,1200,1300,1500
NANTCOKE.G1.G1,148,1100,1200,1300,1500
NANTCOKE.G1.G1,149,1100,1200,1300,1500
NANTCOKE.G1.G1,150,1100,1200,1300,1500
NANTCOKE.G1.G1,151,1100,1200,1300,1500
NANTCOKE.G1.G1,152,1100,1200,1300,1500
NANTCOKE.G1.G1,153,1100,1200,1300,1500
NANTCOKE.G1.G1,154,1100,1200,1300,1500
NANTCOKE.G1.G1,155,1100,1200,1300,1500
NANTCOKE.G1.G1,156,1100,1200,1300,1500
NANTCOKE.G1.G1,157,1100,1200,1300,1500
NANTCOKE.G1.G1,158,1100,1200,1300,1500
NANTCOKE.G1.G1,159,1100,1200,1300,1500
NANTCOKE.G1.G1,160,1100,1200,1300,1500
NANTCOKE.G1.G1,161,1100,1200,1300,1500
NANTCOKE.G1.G1,162,1100,1200,1300,1500
NANTCOKE.G1.G1,163,1100,1200,1300,1500
NANTCOKE.G1.G1,164,1100,1200,1300,1500
NANTCOKE.G1.G1,165,1100,1200,1300,1500
NANTCOKE.G1.G1,166,1100,1200,1300,1500
NANTCOKE.G1.G1,167,1100,1200,1300,1500
NANTCOKE.G1.G1,168,1100,1200,1300,1500
NANTCOKE.G1.G1,169,1100,1200,1300,1500
NANTCOKE.G1.G1,170,1100,1200,1300,1500
NANTCOKE.G1.G1,171,1100,1200,1300,1500
NANTCOKE.G1.G1,172,1100,1200,1300,1500
NANTCOKE.G1.G1,173,1100,1200,1300,1500
NANTCOKE.G1.G1,174,1100,1200,1300,1500
NANTCOKE.G1.G1,175,1100,1200,1300,1500
NANTCOKE.G1.G1,176,1100,1200,1300,1500
NANTCOKE.G1.G1,177,1100,1200,1300,1500
NANTCOKE.G1.G1,178,1100,1200,1300,1500
NANTCOKE.G1.G1,179,1100,1200,1300,1500
NANTCOKE.G1.G1,180,1100,1200,1300,1500
NANTCOKE.G1.G1,181,1100,1200,1300,1500
NANTCOKE.G1.G1,182,1100,1200,1300,1500
NANTCOKE.G1.G1,183,1100,1200,1300,1500
NANTCOKE.G1.G1,184,1100,1200,1300,1500
NANTCOKE.G1.G1,185,1100,1200,1300,1500
NANTCOKE.G1.G1,186,1100,1200,1300,1500
NANTCOKE.G1.G1,187,1100,1200,1300,1500
NANTCOKE.G1.G1,188,1100,1200,1300,1500
NANTCOKE.G1.G1,189,1100,1200,1300,1500
NANTCOKE.G1.G1,190,1100,1200,1300,1500
NANTCOKE.G1.G1,191,1100,1200,1300,1500
NANTCOKE.G1.G1,192,1100,1200,1300,1500
NANTCOKE.G1.G1,193,1100,1200,1300,1500
NANTCOKE.G1.G1,194,1100,1200,1300,1500
NANTCOKE.G1.G1,195,1100,1200,1300,1500
NANTCOKE.G1.G1,196,1100,1200,1300,1500
NANTCOKE.G1.G1,197,1100,1200,1300,1500
NANTCOKE.G1.G1,198,1100,1200,1300,1500
NANTCOKE.G1.G1,199,1100,1200,1300,1500
NANTCOKE.G1.G1,200,1100,1200,1300,1500
NANTCOKE.G1.G1,201,1100,1200,1300,1500
NANTCOKE.G1.G1,202,1100,1200,1300,1500
NANTCOKE.G1.G1,203,1100,1200,1300,1500
NANTCOKE.G1.G1,204,1100,1200,1300,1500
NANTCOKE.G1.G1,205,1100,1200,1300,1500
NANTCOKE.G1.G1,206,1100,1200,1300,1500
NANTCOKE.G1.G1,207,1100,1200,1300,1500
NANTCOKE.G1.G1,208,1100,1200,1300,1500
NANTCOKE.G1.G1,209,1100,1200,1300,1500
NANTCOKE.G1.G1,210,1100,1200,1300,1500
NANTCOKE.G1.G1,211,1100,1200,1300,1500
NANTCOKE.G1.G1,212,1100,1200,1300,1500
NANTCOKE.G1.G1,213,1100,1200,1300,1500
NANTCOKE.G1.G1,214,1100,1200,1300,1500
NANTCOKE.G1.G1,215,1100,1200,1300,1500
NANTCOKE.G1.G1,216,1100,1200,1300,1500
NANTCOKE.G1.G1,217,1100,1200,1300,1500
NANTCOKE.G1.G1,218,1100,1200,1300,1500
NANTCOKE.G1.G1,219,1100,1200,1300,1500
NANTCOKE.G1.G1,220,1100,1200,1300,1500
NANTCOKE.G1.G1,221,1100,1200,1300,1500
NANTCOKE.G1.G1,222,1100,1200,1300,1500
NANTCOKE.G1.G1,223,1100,1200,1300,1500
NANTCOKE.G1.G1,224,1100,1200,1300,1500
NANTCOKE.G1.G1,225,1100,1200,1300,1500
NANTCOKE.G1.G1,226,1100,1200,1300,1500
NANTCOKE.G1.G1,227,1100,1200,1300,1500
NANTCOKE.G1.G1,228,1100,1200,1300,1500
NANTCOKE.G1.G1,229,1100,1200,1300,1500
NANTCOKE.G1.G1,230,1100,1200,1300,1500
NANTCOKE.G1.G1,231,1100,1200,1300,1500
NANTCOKE.G1.G1,232,1100,1200,1300,1500
NANTCOKE.G1.G1,233,1100,1200,1300,1500
NANTCOKE.G1.G1,234,1100,1200,1300,1500
NANTCOKE.G1.G1,235,1100,1200,1300,1500
NANTCOKE.G1.G1,236,1100,1200,1300,1500
NANTCOKE.G1.G1,237,1100,1200,1300,1500
NANTCOKE.G1.G1,238,1100,1200,1300,1500
NANTCOKE.G1.G1,239,1100,1200,1300,1500
NANTCOKE.G1.G1,240,1100,1200,1300,1500
DOUGLAS.1215.1,1,390,405,415,450
DOUGLAS.1215.1,2,390,405,415,450
DOUGLAS.1215.1,3,390,405,415,450
DOUGLAS.1215.1,4,390,405,415,450
DOUGLAS.1215.1,5,390,405,415,450
DOUGLAS.1215.1,6,390,405,415,450
DOUGLAS.1215.1,7,390,405,415,450
DOUGLAS.1215.1,8,390,405,415,450
DOUGLAS.1215.1,9,390,405,415,450
DOUGLAS.1215.1,10,390,405,415,450
DOUGLAS.1215.1,11,390,405,415,450
DOUGLAS.1215.1,12,390,405,415,450
DOUGLAS.1215.1,13,390,405,415,450
DOUGLAS.1215.1,14,390,405,415,450
DOUGLAS.1215.1,15,390,405,415,450
DOUGLAS.1215.1,16,390,405,415,450
DOUGLAS.1215.1,17,390,405,415,450
DOUGLAS.1215.1,18,390,405,415,450
DOUGLAS.1215.1,19,390,405,415,450
DOUGLAS.1215.1,20,390,405,415,450
DOUGLAS.1215.1,21,390,405,415,450
DOUGLAS.1215.1,22,390,405,415,450
DOUGLAS.1215.1,23,390,405,415,450
DOUGLAS.1215.1,24,390,405,415,450
DOUGLAS.1215.1,25,390,405,415,450
DOUGLAS.1215.1,26,390,405,415,450
DOUGLAS.1215.1,27,390,405,415,450
DOUGLAS.1215.1,28,390,405,415,450
DOUGLAS.1215.1,29,390,405,415,450
DOUGLAS.1215.1,30,390,405,415,450
DOUGLAS.1215.1,31,390,405,415,450
DOUGLAS.1215.1,32,390,405,415,450
DOUGLAS.1215.1,33,390,405,415,450
DOUGLAS.1215.1,34,390,405,415,450
DOUGLAS.1215.1,35,390,405,415,450
DOUGLAS.1215.1,36,390,405,415,450
DOUGLAS.1215.1,37,390,405,415,450
DOUGLAS.1215.1,38,390,405,415,450
DOUGLAS.1215.1,39,390,405,415,450
DOUGLAS.1215.1,40,390,405,415,450
DOUGLAS.1215.1,41,390,405,415,450
DOUGLAS.1215.1,42,390,405,415,450
DOUGLAS.1215.1,43,390,405,415,450
DOUGLAS.1215.1,44,390,405,415,450
DOUGLAS.1215.1,45,390,405,415,450
DOUGLAS.1215.1,46,390,405,415,450
DOUGLAS.1215.1,47,390,405,415,450
DOUGLAS.1215.1,48,390,405,415,450
DOUGLAS.1215.1,49,390,405,415,450
DOUGLAS.1215.1,50,390,405,415,450
DOUGLAS.1215.1,51,390,405,415,450
DOUGLAS.1215.1,52,390,405,415,450
DOUGLAS.1215.1,53,390,405,415,450
DOUGLAS.1215.1,54,390,405,415,450
DOUGLAS.1215.1,55,390,405,415,450
DOUGLAS.1215.1,56,390,405,415,450
DOUGLAS.1215.1,57,390,405,415,450
DOUGLAS.1215.1,58,390,405,415,450
DOUGLAS.1215.1,59,390,405,415,450
DOUGLAS.1215.1,60,390,405,415,450
DOUGLAS.1215.1,61,390,405,415,450
DOUGLAS.1215.1,62,390,405,415,450
DOUGLAS.1215.1,63,390,405,415,450
DOUGLAS.1215.1,64,390,405,415,450
DOUGLAS.1215.1,65,390,405,415,450
DOUGLAS.1215.1,66,390,405,415,450
DOUGLAS.1215.1,67,390,405,415,450
DOUGLAS.1215.1,68,390,405,415,450
DOUGLAS.1215.1,69,390,405,415,450
DOUGLAS.1215.1,70,390,405,415,450
DOUGLAS.1215.1,71,390,405,415,450
DOUGLAS.1215.1,72,390,405,415,450
DOUGLAS.1215.1,73,390,405,415,450
DOUGLAS.1215.1,74,390,405,415,450
DOUGLAS.1215.1,75,390,405,415,450
DOUGLAS.1215.1,76,390,405,415,450
DOUGLAS.1215.1,77,390,405,415,450
DOUGLAS.1215.1,78,390,405,415,450
DOUGLAS.1215.1,79,390,405,415,450
DOUGLAS.1215.1,80,390,405,415,450
DOUGLAS.1215.1,81,390,405,415,450
DOUGLAS.1215.1,82,390,405,415,450
DOUGLAS.1215.1,83,390,405,415,450
DOUGLAS.1215.1,84,390,405,415,450
DOUGLAS.1215.1,85,390,405,415,450
DOUGLAS.1215.1,86,390,405,415,450
DOUGLAS.1215.1,87,390,405,415,450
DOUGLAS.1215.1,88,390,405,415,450
DOUGLAS.1215.1,89,390,405,415,450
DOUGLAS.1215.1,90,390,405,415,450
DOUGLAS.1215.1,91,390,405,415,450
DOUGLAS.1215.1,92,390,405,415,450
DOUGLAS.1215.1,93,390,405,415,450
DOUGLAS.1215.1,94,390,405,415,450
DOUGLAS.1215.1,95,390,405,415,450
DOUGLAS.1215.1,96,390,405,415,450
DOUGLAS.1215.1,97,390,405,415,450
DOUGLAS.1215.1,98,390,405,415,450
DOUGLAS.1215.1,99,390,405,415,450
DOUGLAS.1215.1,100,390,405,415,450
DOUGLAS.1215.1,101,390,405,415,450
DOUGLAS.1215.1,102,390,405,415,450
DOUGLAS.1215.1,103,390,405,415,450
DOUGLAS.1215.1,104,390,405,415,450
DOUGLAS.1215.1,105,390,405,415,450
DOUGLAS.1215.1,106,390,405,415,450
DOUGLAS.1215.1,107,390,405,415,450
DOUGLAS.1215.1,108,390,405,415,450
DOUGLAS.1215.1,109,390,405,415,450
DOUGLAS.1215.1,110,390,405,415,450
DOUGLAS.1215.1,111,390,405,415,450
DOUGLAS.1215.1,112,390,405,415,450
DOUGLAS.1215.1,113,390,405,415,450
DOUGLAS.1215.1,114,390,405,415,450
DOUGLAS.1215.1,115,390,405,415,450
DOUGLAS.1215.1,116,390,405,415,450
DOUGLAS.1215.1,117,390,405,415,450
DOUGLAS.1215.1,118,390,405,415,450
DOUGLAS.1215.1,119,390,405,415,450
DOUGLAS.1215.1,120,390,405,415,450
DOUGLAS.1215.1,121,390,405,415,450
DOUGLAS.1215.1,122,390,405,415,450
DOUGLAS.1215.1,123,390,405,415,450
DOUGLAS.1215.1,124,390,405,415,450
DOUGLAS.1215.1,125,390,405,415,450
DOUGLAS.1215.1,126,390,405,415,450
DOUGLAS.1215.1,127,390,405,415,450
DOUGLAS.1215.1,128,390,405,415,450
DOUGLAS.1215.1,129,390,405,415,450
DOUGLAS.1215.1,130,390,405,415,450
DOUGLAS.1215.1,131,390,405,415,450
DOUGLAS.1215.1,132,390,405,415,450
DOUGLAS.1215.1,133,390,405,415,450
DOUGLAS.1215.1,134,390,405,415,450
DOUGLAS.1215.1,135,390,405,415,450
DOUGLAS.1215.1,136,390,405,415,450
DOUGLAS.1215.1,137,390,405,415,450
DOUGLAS.1215.1,138,390,405,415,450
DOUGLAS.1215.1,139,390,405,415,450
DOUGLAS.1215.1,140,390,405,415,450
DOUGLAS.1215.1,141,390,405,415,450
DOUGLAS.1215.1,142,390,405,415,450
DOUGLAS.1215.1,143,390,405,415,450
DOUGLAS.1215.1,144,390,405,415,450
DOUGLAS.1215.1,145,390,405,415,450
DOUGLAS.1215.1,146,390,405,415,450
DOUGLAS.1215.1,147,390,405,415,450
DOUGLAS.1215.1,148,390,405,415,450
DOUGLAS.1215.1,149,390,405,415,450
DOUGLAS.1215.1,150,390,405,415,450
DOUGLAS.1215.1,151,390,405,415,450
DOUGLAS.1215.1,152,390,405,415,450
DOUGLAS.1215.1,153,390,405,415,450
DOUGLAS.1215.1,154,390,405,415,450
DOUGLAS.1215.1,155,390,405,415,450
DOUGLAS.1215.1,156,390,405,415,450
DOUGLAS.1215.1,157,390,405,415,450
DOUGLAS.1215.1,158,390,405,415,450
DOUGLAS.1215.1,159,390,405,415,450
DOUGLAS.1215.1,160,390,405,415,450
DOUGLAS.1215.1,161,390,405,415,450
DOUGLAS.1215.1,162,390,405,415,450
DOUGLAS.1215.1,163,390,405,415,450
DOUGLAS.1215.1,164,390,405,415,450
DOUGLAS.1215.1,165,390,405,415,450
DOUGLAS.1215.1,166,390,405,415,450
DOUGLAS.1215.1,167,390,405,415,450
DOUGLAS.1215.1,168,390,405,415,450
DOUGLAS.1215.1,169,390,405,415,450
DOUGLAS.1215.1,170,390,405,415,450
DOUGLAS.1215.1,171,390,405,415,450
DOUGLAS.1215.1,172,390,405,415,450
DOUGLAS.1215.1,173,390,405,415,450
DOUGLAS.1215.1,174,390,405,415,450
DOUGLAS.1215.1,175,390,405,415,450
DOUGLAS.1215.1,176,390,405,415,450
DOUGLAS.1215.1,177,390,405,415,450
DOUGLAS.1215.1,178,390,405,415,450
DOUGLAS.1215.1,179,390,405,415,450
DOUGLAS.1215.1,180,390,405,415,450
DOUGLAS.1215.1,181,390,405,415,450
DOUGLAS.1215.1,182,390,405,415,450
DOUGLAS.1215.1,183,390,405,415,450
DOUGLAS.1215.1,184,390,405,415,450
DOUGLAS.1215.1,185,390,405,415,450
DOUGLAS.1215.1,186,390,405,415,450
DOUGLAS.1215.1,187,390,405,415,450
DOUGLAS.1215.1,188,390,405,415,450
DOUGLAS.1215.1,189,390,405,415,450
DOUGLAS.1215.1,190,390,405,415,450
DOUGLAS.1215.1,191,390,405,415,450
DOUGLAS.1215.1,192,390,405,415,450
DOUGLAS.1215.1,193,390,405,415,450
DOUGLAS.1215.1,194,390,405,415,450
DOUGLAS.1215.1,195,390,405,415,450
DOUGLAS.1215.1,196,390,405,415,450
DOUGLAS.1215.1,197,390,405,415,450
DOUGLAS.1215.1,198,390,405,415,450
DOUGLAS.1215.1,199,390,405,415,450
DOUGLAS.1215.1,200,390,405,415,450
DOUGLAS.1215.1,201,390,405,415,450
DOUGLAS.1215.1,202,390,405,415,450
DOUGLAS.1215.1,203,390,405,415,450
DOUGLAS.1215.1,204,390,405,415,450
DOUGLAS.1215.1,205,390,405,415,450
DOUGLAS.1215.1,206,390,405,415,450
DOUGLAS.1215.1,207,390,405,415,450
DOUGLAS.1215.1,208,390,405,415,450
DOUGLAS.1215.1,209,390,405,415,450
DOUGLAS.1215.1,210,390,405,415,450
DOUGLAS.1215.1,211,390,405,415,450
DOUGLAS.1215.1,212,390,405,415,450
DOUGLAS.1215.1,213,390,405,415,450
DOUGLAS.1215.1,214,390,405,415,450
DOUGLAS.1215.1,215,390,405,415,450
DOUGLAS.1215.1,216,390,405,415,450
DOUGLAS.1215.1,217,390,405,415,450
DOUGLAS.1215.1,218,390,405,415,450
DOUGLAS.1215.1,219,390,405,415,450
DOUGLAS.1215.1,220,390,405,415,450
DOUGLAS.1215.1,221,390,405,415,450
DOUGLAS.1215.1,222,390,405,415,450
DOUGLAS.1215.1,223,390,405,415,450
DOUGLAS.1215.1,224,390,405,415,450
DOUGLAS.1215.1,225,390,405,415,450
DOUGLAS.1215.1,226,390,405,415,450
DOUGLAS.1215.1,227,390,405,415,450
DOUGLAS.1215.1,228,390,405,415,450
DOUGLAS.1215.1,229,390,405,415,450
DOUGLAS.1215.1,230,390,405,415,450
DOUGLAS.1215.1,231,390,405,415,450
DOUGLAS.1215.1,232,390,405,415,450
DOUGLAS.1215.1,233,390,405,415,450
DOUGLAS.1215.1,234,390,405,415,450
DOUGLAS.1215.1,235,390,405,415,450
DOUGLAS.1215.1,236,390,405,415,450
DOUGLAS.1215.1,237,390,405,415,450
DOUGLAS.1215.1,238,390,405,415,450
DOUGLAS.1215.1,239,390,405,415,450
DOUGLAS.1215.1,240,390,405,415,450
CHENAUX.148150.1 OUT,1,545,550,570,600
CHENAUX.148150.1 OUT,2,545,550,570,600
CHENAUX.148150.1 OUT,3,545,550,570,600
CHENAUX.148150.1 OUT,4,545,550,570,600
CHENAUX.148150.1 OUT,5,545,550,570,600
CHENAUX.148150.1 OUT,6,545,550,570,600
CHENAUX.148150.1 OUT,7,545,550,570,600
CHENAUX.148150.1 OUT,8,545,550,570,600
CHENAUX.148150.1 OUT,9,545,550,570,600
CHENAUX.148150.1 OUT,10,545,550,570,600
CHENAUX.148150.1 OUT,11,545,550,570,600
CHENAUX.148150.1 OUT,12,545,550,570,600
CHENAUX.148150.1 OUT,13,545,550,570,600
CHENAUX.148150.1 OUT,14,545,550,570,600
CHENAUX.148150.1 OUT,15,545,550,570,600
CHENAUX.148150.1 OUT,16,545,550,570,600
CHENAUX.148150.1 OUT,17,545,550,570,600
CHENAUX.148150.1 OUT,18,545,550,570,600
CHENAUX.148150.1 OUT,19,545,550,570,600
CHENAUX.148150.1 OUT,20,545,550,570,600
CHENAUX.148150.1 OUT,21,545,550,570,600
CHENAUX.148150.1 OUT,22,545,550,570,600
CHENAUX.148150.1 OUT,23,545,550,570,600
CHENAUX.148150.1 OUT,24,545,550,570,600
CHENAUX.148150.1 OUT,25,545,550,570,600
CHENAUX.148150.1 OUT,26,545,550,570,600
CHENAUX.148150.1 OUT,27,545,550,570,600
CHENAUX.148150.1 OUT,28,545,550,570,600
CHENAUX.148150.1 OUT,29,545,550,570,600
CHENAUX.148150.1 OUT,30,545,550,570,600
CHENAUX.148150.1 OUT,31,545,550,570,600
CHENAUX.148150.1 OUT,32,545,550,570,600
CHENAUX.148150.1 OUT,33,545,550,570,600
CHENAUX.148150.1 OUT,34,545,550,570,600
CHENAUX.148150.1 OUT,35,545,550,570,600
CHENAUX.148150.1 OUT,36,545,550,570,600
CHENAUX.148150.1 OUT,37,545,550,570,600
CHENAUX.148150.1 OUT,38,545,550,570,600
CHENAUX.148150.1 OUT,39,545,550,570,600
CHENAUX.148150.1 OUT,40,545,550,570,600
CHENAUX.148150.1 OUT,41,545,550,570,600
CHENAUX.148150.1 OUT,42,545,550,570,600
CHENAUX.148150.1 OUT,43,545,550,570,600
CHENAUX.148150.1 OUT,44,545,550,570,600
CHENAUX.148150.1 OUT,45,545,550,570,600
CHENAUX.148150.1 OUT,46,545,550,570,600
CHENAUX.148150.1 OUT,47,545,550,570,600
CHENAUX.148150.1 OUT,48,545,550,570,600
CHENAUX.148150.1 OUT,49,545,550,570,600
CHENAUX.148150.1 OUT,50,545,550,570,600
CHENAUX.148150.1 OUT,51,545,550,570,600
CHENAUX.148150.1 OUT,52,545,550,570,600
CHENAUX.148150.1 OUT,53,545,550,570,600
CHENAUX.148150.1 OUT,54,545,550,570,600
CHENAUX.148150.1 OUT,55,545,550,570,600
CHENAUX.148150.1 OUT,56,545,550,570,600
CHENAUX.148150.1 OUT,57,545,550,570,600
CHENAUX.148150.1 OUT,58,545,550,570,600
CHENAUX.148150.1 OUT,59,545,550,570,600
CHENAUX.148150.1 OUT,60,545,550,570,600
CHENAUX.148150.1 OUT,61,545,550,570,600
CHENAUX.148150.1 OUT,62,545,550,570,600
CHENAUX.148150.1 OUT,63,545,550,570,600
CHENAUX.148150.1 OUT,64,545,550,570,600
CHENAUX.148150.1 OUT,65,545,550,570,600
CHENAUX.148150.1 OUT,66,545,550,570,600
CHENAUX.148150.1 OUT,67,545,550,570,600
CHENAUX.148150.1 OUT,68,545,550,570,600
CHENAUX.148150.1 OUT,69,545,550,570,600
CHENAUX.148150.1 OUT,70,545,550,570,600
CHENAUX.148150.1 OUT,71,545,550,570,600
CHENAUX.148150.1 OUT,72,545,550,570,600
CHENAUX.148150.1 OUT,73,545,550,570,600
CHENAUX.148150.1 OUT,74,545,550,570,600
CHENAUX.148150.1 OUT,75,545,550,570,600
CHENAUX.148150.1 OUT,76,545,550,570,600
CHENAUX.148150.1 OUT,77,545,550,570,600
CHENAUX.148150.1 OUT,78,545,550,570,600
CHENAUX.148150.1 OUT,79,545,550,570,600
CHENAUX.148150.1 OUT,80,545,550,570,600
CHENAUX.148150.1 OUT,81,545,550,570,600
CHENAUX.148150.1 OUT,82,545,550,570,600
CHENAUX.148150.1 OUT,83,545,550,570,600
CHENAUX.148150.1 OUT,84,545,550,570,600
CHENAUX.148150.1 OUT,85,545,550,570,600
CHENAUX.148150.1 OUT,86,545,550,570,600
CHENAUX.148150.1 OUT,87,545,550,570,600
CHENAUX.148150.1 OUT,88,545,550,570,600
CHENAUX.148150.1 OUT,89,545,550,570,600
CHENAUX.148150.1 OUT,90,545,550,570,600
CHENAUX.148150.1 OUT,91,545,550,570,600
CHENAUX.148150.1 OUT,92,545,550,570,600
CHENAUX.148150.1 OUT,93,545,550,570,600
CHENAUX.148150.1 OUT,94,545,550,570,600
CHENAUX.148150.1 OUT,95,545,550,570,600
CHENAUX.148150.1 OUT,96,545,550,570,600
CHENAUX.148150.1 OUT,97,545,550,570,600
CHENAUX.148150.1 OUT,98,545,550,570,600
CHENAUX.148150.1 OUT,99,545,550,570,600
CHENAUX.148150.1 OUT,100,545,550,570,600
CHENAUX.148150.1 OUT,101,545,550,570,600
CHENAUX.148150.1 OUT,102,545,550,570,600
CHENAUX.148150.1 OUT,103,545,550,570,600
CHENAUX.148150.1 OUT,104,545,550,570,600
CHENAUX.148150.1 OUT,105,545,550,570,600
CHENAUX.148150.1 OUT,106,545,550,570,600
CHENAUX.148150.1 OUT,107,545,550,570,600
CHENAUX.148150.1 OUT,108,545,550,570,600
CHENAUX.148150.1 OUT,109,545,550,570,600
CHENAUX.148150.1 OUT,110,545,550,570,600
CHENAUX.148150.1 OUT,111,545,550,570,600
CHENAUX.148150.1 OUT,112,545,550,570,600
CHENAUX.148150.1 OUT,113,545,550,570,600
CHENAUX.148150.1 OUT,114,545,550,570,600
CHENAUX.148150.1 OUT,115,545,550,570,600
CHENAUX.148150.1 OUT,116,545,550,570,600
CHENAUX.148150.1 OUT,117,545,550,570,600
CHENAUX.148150.1 OUT,118,545,550,570,600
CHENAUX.148150.1 OUT,119,545,550,570,600
CHENAUX.148150.1 OUT,120,545,550,570,600
CHENAUX.148150.1 OUT,121,545,550,570,600
CHENAUX.148150.1 OUT,122,545,550,570,600
CHENAUX.148150.1 OUT,123,545,550,570,600
CHENAUX.148150.1 OUT,124,545,550,570,600
CHENAUX.148150.1 OUT,125,545,550,570,600
CHENAUX.148150.1 OUT,126,545,550,570,600
CHENAUX.148150.1 OUT,127,545,550,570,600
CHENAUX.148150.1 OUT,128,545,550,570,600
CHENAUX.148150.1 OUT,129,545,550,570,600
CHENAUX.148150.1 OUT,130,545,550,570,600
CHENAUX.148150.1 OUT,131,545,550,570,600
CHENAUX.148150.1 OUT,132,545,550,570,600
CHENAUX.148150.1 OUT,133,545,550,570,600
CHENAUX.148150.1 OUT,134,545,550,570,600
CHENAUX.148150.1 OUT,135,545,550,570,600
CHENAUX.148150.1 OUT,136,545,550,570,600
CHENAUX.148150.1 OUT,137,545,550,570,600
CHENAUX.148150.1 OUT,138,545,550,570,600
CHENAUX.148150.1 OUT,139,545,550,570,600
CHENAUX.148150.1 OUT,140,545,550,570,600
CHENAUX.148150.1 OUT,141,545,550,570,600
CHENAUX.148150.1 OUT,142,545,550,570,600
CHENAUX.148150.1 OUT,143,545,550,570,600
CHENAUX.148150.1 OUT,144,545,550,570,600
CHENAUX.148150.1 OUT,145,545,550,570,600
CHENAUX.148150.1 OUT,146,545,550,570,600
CHENAUX.148150.1 OUT,147,545,550,570,600
CHENAUX.148150.1 OUT,148,545,550,570,600
CHENAUX.148150.1 OUT,149,545,550,570,600
CHENAUX.148150.1 OUT,150,545,550,570,600
CHENAUX.148150.1 OUT,151,545,550,570,600
CHENAUX.148150.1 OUT,152,545,550,570,600
CHENAUX.148150.1 OUT,153,545,550,570,600
CHENAUX.148150.1 OUT,154,545,550,570,600
CHENAUX.148150.1 OUT,155,545,550,570,600
CHENAUX.148150.1 OUT,156,545,550,570,600
CHENAUX.148150.1 OUT,157,545,550,570,600
CHENAUX.148150.1 OUT,158,545,550,570,600
CHENAUX.148150.1 OUT,159,545,550,570,600
CHENAUX.148150.1 OUT,160,545,550,570,600
CHENAUX.148150.1 OUT,161,545,550,570,600
CHENAUX.148150.1 OUT,162,545,550,570,600
CHENAUX.148150.1 OUT,163,545,550,570,600
CHENAUX.148150.1 OUT,164,545,550,570,600
CHENAUX.148150.1 OUT,165,545,550,570,600
CHENAUX.148150.1 OUT,166,545,550,570,600
CHENAUX.148150.1 OUT,167,545,550,570,600
CHENAUX.148150.1 OUT,168,545,550,570,600
CHENAUX.148150.1 OUT,169,545,550,570,600
CHENAUX.148150.1 OUT,170,545,550,570,600
CHENAUX.148150.1 OUT,171,545,550,570,600
CHENAUX.148150.1 OUT,172,545,550,570,600
CHENAUX.148150.1 OUT,173,545,550,570,600
CHENAUX.148150.1 OUT,174,545,550,570,600
CHENAUX.148150.1 OUT,175,545,550,570,600
CHENAUX.148150.1 OUT,176,545,550,570,600
CHENAUX.148150.1 OUT,177,545,550,570,600
CHENAUX.148150.1 OUT,178,545,550,570,600
CHENAUX.148150.1 OUT,179,545,550,570,600
CHENAUX.148150.1 OUT,180,545,550,570,600
CHENAUX.148150.1 OUT,181,545,550,570,600
CHENAUX.148150.1 OUT,182,545,550,570,600
CHENAUX.148150.1 OUT,183,545,550,570,600
CHENAUX.148150.1 OUT,184,545,550,570,600
CHENAUX.148150.1 OUT,185,545,550,570,600
CHENAUX.148150.1 OUT,186,545,550,570,600
CHENAUX.148150.1 OUT,187,545,550,570,600
CHENAUX.148150.1 OUT,188,545,550,570,600
CHENAUX.148150.1 OUT,189,545,550,570,600
